,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number,CellType
137,Cell Junction Organization,0.0500654199943342,0.3341322595274048,6/119,7.041458533531701,ITGB1;CDH2;CDH11;RSU1;ANGPTL4;FERMT2,0.01348314606741573,6,HFFC6
138,NCAM Signaling for Neurite Out-Growth,0.0516032052952258,0.3397292224321623,4/63,8.884198066778264,COL6A2;COL6A1;CACNA1C;FGFR1,0.008988764044943821,4,HFFC6
139,Gastrulation,0.0517592414502713,0.3397292224321623,6/120,6.901781747253522,BMP4;TCF7L1;MAML2;ZNF521;TEAD2;FGFR1,0.01348314606741573,6,HFFC6
140,Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding,0.0520106627176274,0.3397292224321623,3/38,11.190776363771825,GNB3;GNG12;GNG11,0.006741573033707865,3,HFFC6
141,Activated Point Mutants of FGFR2,0.0539001611714816,0.3437425591775772,2/17,17.176508708665256,FGF5;FGF7,0.0044943820224719105,2,HFFC6
142,PKA Activation in Glucagon Signalling,0.0539001611714816,0.3437425591775772,2/17,17.176508708665256,ADCY7;PRKACB,0.0044943820224719105,2,HFFC6
143,Specification of the Neural Plate Border,0.0539001611714816,0.3437425591775772,2/17,17.176508708665256,BMP4;TCF7L1,0.0044943820224719105,2,HFFC6
144,Semaphorin Interactions,0.0541179924872407,0.3437425591775772,4/64,8.595448854736894,ITGB1;SEMA5A;PIP5K1C;MYL9,0.008988764044943821,4,HFFC6
145,O-glycosylation of TSR Domain-Containing Proteins,0.0554487198934182,0.3480614961389007,3/39,10.643804361883586,SEMA5A;POFUT2;THSD4,0.006741573033707865,3,HFFC6
146,Signaling by Receptor Tyrosine Kinases,0.0555537892860134,0.3480614961389007,18/536,4.47787393096205,ITGB1;MEF2C;ITGA3;PRKCE;COL11A1;ITGA2;PRKCA;PLAT;EGFR;FGF5;PPP2CB;FGF7;NEDD4;COL6A2;COL6A1;PRKACB;TNS3;FGFR1,0.04044943820224719,18,HFFC6
147,FGFR1 Ligand Binding and Activation,0.0597673953622972,0.3621432311097087,2/18,15.532485017732286,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
148,Formation of the Nephric Duct,0.0597673953622972,0.3621432311097087,2/18,15.532485017732286,RET;BMP4,0.0044943820224719105,2,HFFC6
149,Gastrin-CREB Signalling Pathway via PKC and MAPK,0.0597673953622972,0.3621432311097087,2/18,15.532485017732286,PRKCA;EGFR,0.0044943820224719105,2,HFFC6
150,PKA Activation,0.0597673953622972,0.3621432311097087,2/18,15.532485017732286,ADCY7;PRKACB,0.0044943820224719105,2,HFFC6
151,Phospholipase C-mediated Cascade; FGFR2,0.0597673953622972,0.3621432311097087,2/18,15.532485017732286,FGF5;FGF7,0.0044943820224719105,2,HFFC6
152,Metabolism of Carbohydrates,0.0606696678869137,0.3652076086525987,11/290,4.907180866253232,CSGALNACT1;EXT2;PPP2CB;GBE1;DSEL;ALDH1A1;CRYL1;PYGL;PRKACB;HSPG2;CD44,0.024719101123595506,11,HFFC6
153,Cell-Cell Communication,0.0618551159537003,0.3687146743183523,7/157,5.753781357373961,ITGB1;CDH2;CDH11;SIRPA;RSU1;ANGPTL4;FERMT2,0.015730337078651686,7,HFFC6
154,Collagen Biosynthesis and Modifying Enzymes,0.0620529582186152,0.3687146743183523,4/67,7.800917135029502,COL6A2;COL11A1;COL6A1;COL8A2,0.008988764044943821,4,HFFC6
155,RET Signaling,0.0626399343829828,0.3698165356841487,3/41,9.657471781575046,RET;PRKCA;PRKACB,0.006741573033707865,3,HFFC6
156,Other Semaphorin Interactions,0.0658420340825589,0.3827862692592126,2/19,14.11580587979327,ITGB1;SEMA5A,0.0044943820224719105,2,HFFC6
157,NCAM1 Interactions,0.0663896306771826,0.3827862692592126,3/42,9.211899793715412,COL6A2;COL6A1;CACNA1C,0.006741573033707865,3,HFFC6
158,RND3 GTPase Cycle,0.0663896306771826,0.3827862692592126,3/42,9.211899793715412,DLG5;ARHGAP5;PICALM,0.006741573033707865,3,HFFC6
159,Metabolism of Nucleotides,0.0677461041142797,0.3827862692592126,5/98,6.401695598213416,NT5E;DPYD;NUDT18;AK5;XDH,0.011235955056179775,5,HFFC6
160,MyD88 Cascade Initiated on Plasma Membrane,0.0677461041142797,0.3827862692592126,5/98,6.401695598213416,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
161,Toll Like Receptor 10 (TLR10) Cascade,0.0677461041142797,0.3827862692592126,5/98,6.401695598213416,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
162,Toll Like Receptor 5 (TLR5) Cascade,0.0677461041142797,0.3827862692592126,5/98,6.401695598213416,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
163,"Platelet Activation, Signaling and Aggregation",0.0691378370496178,0.3882679751384029,10/262,4.704517454987884,APP;TGFB3;PRKCE;CD109;TIMP3;GNB3;PRKCA;GNG12;GNG11;VCL,0.02247191011235955,10,HFFC6
164,RND2 GTPase Cycle,0.0702396173518865,0.3915138125260776,3/43,8.794474853083797,DLG5;ARHGAP5;LRRC1,0.006741573033707865,3,HFFC6
165,Circadian Clock,0.0705660074694124,0.3915138125260776,4/70,7.100854529120374,RAI1;CPT1A;MEF2C;NR1D1,0.008988764044943821,4,HFFC6
166,Signaling by GPCR,0.0714345558447371,0.3929890113229038,22/706,3.786658708695074,ITGB1;APP;PTGFR;GABBR2;PRKCE;PRKCA;LPAR3;GNG12;ADCY7;GNG11;EGFR;PPP3CA;PPP2CB;HRH1;PPP3CC;GPER1;PDE4B;BDKRB2;GNB3;ITGA5;PRKACB;NTSR1,0.04943820224719101,22,HFFC6
167,FGFR2 Ligand Binding and Activation,0.0721119901341701,0.3929890113229038,2/20,12.8851829232882,FGF5;FGF7,0.0044943820224719105,2,HFFC6
168,PKA-mediated Phosphorylation of CREB,0.0721119901341701,0.3929890113229038,2/20,12.8851829232882,ADCY7;PRKACB,0.0044943820224719105,2,HFFC6
169,Bile Acid and Bile Salt Metabolism,0.0741879811616658,0.3949545124271341,3/44,8.402864253541548,HSD3B7;SCP2;OSBPL3,0.006741573033707865,3,HFFC6
170,Netrin-1 Signaling,0.0741879811616658,0.3949545124271341,3/44,8.402864253541548,NTN4;SLIT2;ROBO1,0.006741573033707865,3,HFFC6
171,PI3K Cascade,0.0741879811616658,0.3949545124271341,3/44,8.402864253541548,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
172,Smooth Muscle Contraction,0.0741879811616658,0.3949545124271341,3/44,8.402864253541548,SORBS3;MYL9;VCL,0.006741573033707865,3,HFFC6
173,Interleukin-17 Signaling,0.0765563367803979,0.4049351737895736,4/72,6.679511398462674,MAP2K3;PPP2CB;MEF2C;IL17RC,0.008988764044943821,4,HFFC6
174,Response to Elevated Platelet Cytosolic Ca2+,0.0769420797102881,0.4049351737895736,6/133,5.362262546180246,APP;TGFB3;CD109;TIMP3;PRKCA;VCL,0.01348314606741573,6,HFFC6
175,TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation,0.0774871872960824,0.4054869289755221,5/102,5.830202822946767,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
176,PI-3K Cascade FGFR1,0.0785656093917112,0.4065108216278992,2/21,11.808504515417276,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
177,SHC-mediated Cascade FGFR1,0.0785656093917112,0.4065108216278992,2/21,11.808504515417276,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
178,MyD88 Dependent Cascade Initiated on Endosome,0.0800343491952249,0.4117968469765484,5/103,5.697443166934046,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
179,Defects in Vitamin and Cofactor Metabolism,0.0851916575463559,0.4278431415780627,2/22,10.860453555316337,CUBN;BTD,0.0044943820224719105,2,HFFC6
180,Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models,0.0851916575463559,0.4278431415780627,2/22,10.860453555316337,CAST;APP,0.0044943820224719105,2,HFFC6
181,ERK MAPK Targets,0.0851916575463559,0.4278431415780627,2/22,10.860453555316337,PPP2CB;MEF2C,0.0044943820224719105,2,HFFC6
182,Neurodegenerative Diseases,0.0851916575463559,0.4278431415780627,2/22,10.860453555316337,CAST;APP,0.0044943820224719105,2,HFFC6
183,Extra-nuclear Estrogen Signaling,0.0860029109461418,0.4278431415780627,4/75,6.106677097263403,GNB3;GNG12;GNG11;EGFR,0.008988764044943821,4,HFFC6
184,Heme Signaling,0.0866033105608859,0.4278431415780627,3/47,7.363026536012402,RAI1;MEF2C;NR1D1,0.006741573033707865,3,HFFC6
185,TGF-beta Receptor Signaling Activates SMADs,0.0866033105608859,0.4278431415780627,3/47,7.363026536012402,ITGB1;TGFB3;TGFBR2,0.006741573033707865,3,HFFC6
186,Toll Like Receptor 3 (TLR3) Cascade,0.0879406656876647,0.4278431415780627,5/106,5.32116135925556,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
187,Transcriptional Regulation by RUNX2,0.0879406656876647,0.4278431415780627,5/106,5.32116135925556,ITGBL1;HIVEP3;ITGA5;SMAD6;ZNF521,0.011235955056179775,5,HFFC6
188,Toll Like Receptor 7 8 (TLR7 8) Cascade,0.0906634659587894,0.4278431415780627,5/107,5.202638974856862,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
189,Gap Junction Trafficking,0.0909249000173166,0.4278431415780627,3/48,7.055738201289494,GJC1;DAB2;CLTCL1,0.006741573033707865,3,HFFC6
190,IRS-mediated Signalling,0.0909249000173166,0.4278431415780627,3/48,7.055738201289494,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
191,NOTCH1 Intracellular Domain Regulates Transcription,0.0909249000173166,0.4278431415780627,3/48,7.055738201289494,TLE1;MAML2;HDAC7,0.006741573033707865,3,HFFC6
192,FRS-mediated FGFR1 Signaling,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
193,Nitric Oxide Stimulates Guanylate Cyclase,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,KCNMA1;PRKG1,0.0044943820224719105,2,HFFC6
194,PI-3K Cascade FGFR2,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,FGF5;FGF7,0.0044943820224719105,2,HFFC6
195,RNA Polymerase III Transcription Termination,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,NFIX;NFIA,0.0044943820224719105,2,HFFC6
196,SHC-mediated Cascade FGFR2,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,FGF5;FGF7,0.0044943820224719105,2,HFFC6
197,Synthesis of Bile Acids and Bile Salts via 7Alpha-Hydroxycholesterol,0.0919793073099418,0.4278431415780627,2/23,10.020825034429558,HSD3B7;SCP2,0.0044943820224719105,2,HFFC6
198,MAPK Family Signaling Cascades,0.0934887196476025,0.4326789487208139,11/314,3.8165315548780714,RET;FGF5;PPP2CB;FGF7;LRRC7;CDC42EP3;IL6ST;PRKACB;EGFR;VCL;FGFR1,0.024719101123595506,11,HFFC6
199,PLC Beta Mediated Events,0.0953344855965871,0.433677521403617,3/49,6.765676496523421,PRKCA;PRKACB;ADCY7,0.006741573033707865,3,HFFC6
200,Pyruvate Metabolism,0.0953344855965871,0.433677521403617,3/49,6.765676496523421,PDP1;LDHA;ME1,0.006741573033707865,3,HFFC6
201,PIP3 Activates AKT Signaling,0.0984734943534678,0.433677521403617,10/281,3.79180491239898,FGF5;PPP2CB;PHC2;FGF7;NEDD4;PPARG;PIP5K1C;EGFR;FGFR1;HDAC7,0.02247191011235955,10,HFFC6
202,Glutamate Neurotransmitter Release Cycle,0.0989181259246389,0.433677521403617,2/24,9.273315928238109,SLC1A2;ARL6IP5,0.0044943820224719105,2,HFFC6
203,MyD88-independent TLR4 Cascade,0.0990895998719156,0.433677521403617,5/110,4.866143273269145,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
204,TRIF (TICAM1)-mediated TLR4 Signaling,0.0990895998719156,0.433677521403617,5/110,4.866143273269145,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
205,Toll Like Receptor 9 (TLR9) Cascade,0.0990895998719156,0.433677521403617,5/110,4.866143273269145,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
206,PCP CE Pathway,0.099430919529659,0.433677521403617,4/79,5.4380082988845455,WNT5B;PRKCA;ROR1;PRICKLE1,0.008988764044943821,4,HFFC6
207,Chondroitin Sulfate Dermatan Sulfate Metabolism,0.0998298651685421,0.433677521403617,3/50,6.491582963739185,CSGALNACT1;DSEL;HSPG2,0.006741573033707865,3,HFFC6
208,Signaling by ERBB2,0.0998298651685421,0.433677521403617,3/50,6.491582963739185,PRKCE;PRKCA;EGFR,0.006741573033707865,3,HFFC6
209,Gap Junction Trafficking and Regulation,0.1044088057337866,0.433677521403617,3/51,6.232313444282442,GJC1;DAB2;CLTCL1,0.006741573033707865,3,HFFC6
210,Basigin Interactions,0.105998062989128,0.433677521403617,2/25,8.604640425519106,ITGB1;ITGA3,0.0044943820224719105,2,HFFC6
211,Defective Intrinsic Pathway for Apoptosis,0.105998062989128,0.433677521403617,2/25,8.604640425519106,CAST;APP,0.0044943820224719105,2,HFFC6
212,FRS-mediated FGFR2 Signaling,0.105998062989128,0.433677521403617,2/25,8.604640425519106,FGF5;FGF7,0.0044943820224719105,2,HFFC6
213,Glycogen Metabolism,0.105998062989128,0.433677521403617,2/25,8.604640425519106,GBE1;PYGL,0.0044943820224719105,2,HFFC6
214,Acetylcholine Inhibits Contraction of Outer Hair Cells,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,KCNMA1,0.0022471910112359553,1,HFFC6
215,Disinhibition of SNARE Formation,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,PRKCA,0.0022471910112359553,1,HFFC6
216,Drug-mediated Inhibition of CDK4 CDK6 Activity,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,CDK6,0.0022471910112359553,1,HFFC6
217,Electric Transmission Across Gap Junctions,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,GJC1,0.0022471910112359553,1,HFFC6
218,FasL CD95L Signaling,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,FAS,0.0022471910112359553,1,HFFC6
219,Formation of Lateral Plate Mesoderm,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,BMP4,0.0022471910112359553,1,HFFC6
220,Formation of Xylulose-5-Phosphate,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,CRYL1,0.0022471910112359553,1,HFFC6
221,Fructose Catabolism,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,ALDH1A1,0.0022471910112359553,1,HFFC6
222,HDL Clearance,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,CUBN,0.0022471910112359553,1,HFFC6
223,PKA-mediated Phosphorylation of Key Metabolic Factors,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,PRKACB,0.0022471910112359553,1,HFFC6
224,Sodium-coupled Phosphate Cotransporters,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,SLC20A2,0.0022471910112359553,1,HFFC6
225,Transmission Across Electrical Synapses,0.1064181540034934,0.433677521403617,1/5,24.663092179990752,GJC1,0.0022471910112359553,1,HFFC6
226,IRS-related Events Triggered by IGF1R,0.1090690478640231,0.44058154860862,3/52,5.986825680039984,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
227,Signaling by FGFR1,0.1090690478640231,0.44058154860862,3/52,5.986825680039984,FGF5;PPP2CB;FGFR1,0.006741573033707865,3,HFFC6
228,Metabolism,0.1116346342566735,0.4466676127488991,57/2181,2.6433536071671027,SLC27A1;GBE1;PYGL;AHR;COMT;SCP2;ME1;NUDT18;PRKACB;CSGALNACT1;CUBN;CPT1A;ACOT11;PRKCA;CMBL;HSPG2;SUMF1;TPST1;BTD;DDAH1;DPYD;ALDH1A1;PPARG;PLIN2;PRKD1;ANGPTL4;CERS1;CD44;RETSAT;FITM2;AK5;CACNA1C;ADCY7;AGPAT3;PPP2CB;LDHA;NT5E;DSEL;ARSK;PIP5K1C;XDH;DECR1;HSD3B7;NQO2;VDR;OSBPL3;SCD5;NR1D1;GNG12;GNG11;PDP1;EXT2;GSTA4;LPCAT2;CRYL1;GNB3;SERINC2,0.12808988764044943,57,HFFC6
229,WNT Ligand Biogenesis and Trafficking,0.1132094387372968,0.4466676127488991,2/26,8.00387336951582,WNT5B;WLS,0.0044943820224719105,2,HFFC6
230,Constitutive Signaling by Aberrant PI3K in Cancer,0.1137655730209197,0.4466676127488991,4/83,4.860453177949981,FGF5;FGF7;EGFR;FGFR1,0.008988764044943821,4,HFFC6
231,IGF1R Signaling Cascade,0.1138083097317342,0.4466676127488991,3/53,5.754168477595202,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
232,Nuclear Receptor Transcription Pathway,0.1138083097317342,0.4466676127488991,3/53,5.754168477595202,VDR;PPARG;NR1D1,0.006741573033707865,3,HFFC6
233,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,0.1139705635135627,0.4466676127488991,5/115,4.362700847705652,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
234,Toll Like Receptor TLR6 TLR2 Cascade,0.1139705635135627,0.4466676127488991,5/115,4.362700847705652,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
235,Vesicle-mediated Transport,0.1171868742130803,0.4571254059059293,22/752,2.875519137934426,APP;LMAN2L;SGIP1;CTSZ;RHOBTB3;LNPEP;EGFR;AGPAT3;EPN2;GJC1;CYTH3;DAB2;MAP1LC3B;TBC1D2;DNAJC6;CLTCL1;AP1S1;PACSIN3;RIN3;PIP5K1C;IL7R;PICALM,0.04943820224719101,22,HFFC6
236,G-protein Mediated Events,0.1186242910005614,0.4571254059059293,3/54,5.53347220577743,PRKCA;PRKACB;ADCY7,0.006741573033707865,3,HFFC6
237,Insulin Receptor Signalling Cascade,0.1186242910005614,0.4571254059059293,3/54,5.53347220577743,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
238,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.1186242910005614,0.4571254059059293,3/54,5.53347220577743,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
239,Cell Recruitment (Pro-Inflammatory Response),0.120542932534276,0.4606640699753868,2/27,7.46195645795547,APP;NT5E,0.0044943820224719105,2,HFFC6
240,Purinergic Signaling in Leishmaniasis Infection,0.120542932534276,0.4606640699753868,2/27,7.46195645795547,APP;NT5E,0.0044943820224719105,2,HFFC6
241,Toll Like Receptor 2 (TLR2) Cascade,0.1233836042004553,0.4671774017012969,5/118,4.091064947549961,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
242,Toll Like Receptor TLR1 TLR2 Cascade,0.1233836042004553,0.4671774017012969,5/118,4.091064947549961,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
243,Transcriptional Regulation by RUNX3,0.1250786920716698,0.4671774017012969,4/86,4.477706988833952,TCF7L1;MAML2;TEAD2;TEAD3,0.008988764044943821,4,HFFC6
244,Mitochondrial Fatty Acid Beta-Oxidation of Unsaturated Fatty Acids,0.1263052910137057,0.4671774017012969,1/6,18.22071763529804,DECR1,0.0022471910112359553,1,HFFC6
245,Lipid Particle Organization,0.1263052910137057,0.4671774017012969,1/6,18.22071763529804,FITM2,0.0022471910112359553,1,HFFC6
246,Protein Repair,0.1263052910137057,0.4671774017012969,1/6,18.22071763529804,MSRB3,0.0022471910112359553,1,HFFC6
247,SMAD2 3 Phosphorylation Motif Mutants in Cancer,0.1263052910137057,0.4671774017012969,1/6,18.22071763529804,TGFBR2,0.0022471910112359553,1,HFFC6
248,TGFBR1 KD Mutants in Cancer,0.1263052910137057,0.4671774017012969,1/6,18.22071763529804,TGFBR2,0.0022471910112359553,1,HFFC6
249,Notch-HLH Transcription Pathway,0.1279895717760244,0.471424087471218,2/28,6.971322264518416,MAML2;HDAC7,0.0044943820224719105,2,HFFC6
250,Golgi Associated Vesicle Biogenesis,0.128477140016586,0.471424087471218,3/56,5.124842608321952,DNAJC6;AP1S1;PICALM,0.006741573033707865,3,HFFC6
251,Signaling by Interleukins,0.134748591109466,0.4846082662081074,14/452,2.8416381142827856,MAP2K3;ITGB1;APP;MEF2C;CTF1;IL1R1;NLRC5;OSMR;IL17RC;PPP2CB;STX3;IL6ST;IL7R;SOCS5,0.03146067415730337,14,HFFC6
252,Myogenesis,0.1355407210135585,0.4846082662081074,2/29,6.525604739255504,MEF2C;CDH2,0.0044943820224719105,2,HFFC6
253,Negative Regulation of FGFR3 Signaling,0.1355407210135585,0.4846082662081074,2/29,6.525604739255504,FGF5;PPP2CB,0.0044943820224719105,2,HFFC6
254,Signaling by PDGF,0.1386089582465785,0.4846082662081074,3/58,4.755317391580695,COL6A2;COL6A1;PLAT,0.006741573033707865,3,HFFC6
255,Developmental Biology,0.1421562870470874,0.4846082662081074,37/1385,2.3895113013251956,RET;SEMA5A;ITGB1;MAML2;ARHGEF28;NTN4;CACNA1C;EGFR;ROBO1;RPS6KA4;ALCAM;CDH2;CLTCL1;DPF3;PIP5K1C;SLIT2;EPHB2;PRKACB;ZNF521;TEAD2;SCN1B;CAP2;KDM6B;MEF2C;TCF7L1;ITGA2;SCD5;TFEB;PRKCA;BMP4;COL6A2;COL6A1;PPARG;ANGPTL4;ITGA5;MYL9;FGFR1,0.08314606741573034,37,HFFC6
256,Downstream Signaling of Activated FGFR2,0.1431880715765531,0.4846082662081074,2/30,6.11941397561654,FGF5;FGF7,0.0044943820224719105,2,HFFC6
257,Regulation of CDH11 Expression and Function,0.1431880715765531,0.4846082662081074,2/30,6.11941397561654,CDH11;ANGPTL4,0.0044943820224719105,2,HFFC6
258,SUMOylation of Intracellular Receptors,0.1431880715765531,0.4846082662081074,2/30,6.11941397561654,VDR;PPARG,0.0044943820224719105,2,HFFC6
259,Surfactant Metabolism,0.1431880715765531,0.4846082662081074,2/30,6.11941397561654,ZDHHC2;LMCD1,0.0044943820224719105,2,HFFC6
260,Adherens Junctions Interactions,0.1437736327560125,0.4846082662081074,3/59,4.58370318762061,CDH2;CDH11;ANGPTL4,0.006741573033707865,3,HFFC6
261,Formation of Paraxial Mesoderm,0.1437736327560125,0.4846082662081074,3/59,4.58370318762061,BMP4;MAML2;FGFR1,0.006741573033707865,3,HFFC6
262,Chaperonin-mediated Protein Folding,0.1449297392207828,0.4846082662081074,4/91,3.9203026473379814,GNB3;KIFC3;GNG12;GNG11,0.008988764044943821,4,HFFC6
263,Signaling by FGFR,0.1449297392207828,0.4846082662081074,4/91,3.9203026473379814,FGF5;PPP2CB;FGF7;FGFR1,0.008988764044943821,4,HFFC6
264,Aryl Hydrocarbon Receptor Signalling,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,AHR,0.0022471910112359553,1,HFFC6
265,Attachment of GPI Anchor to uPAR,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,PLAUR,0.0022471910112359553,1,HFFC6
266,CDH11 Homotypic and Heterotypic Interactions,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,CDH11,0.0022471910112359553,1,HFFC6
267,Defective Factor VIII Causes Hemophilia A,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,TPST1,0.0022471910112359553,1,HFFC6
268,Epithelial-Mesenchymal Transition (EMT) During Gastrulation,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,FGFR1,0.0022471910112359553,1,HFFC6
269,Fructose Metabolism,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,ALDH1A1,0.0022471910112359553,1,HFFC6
270,Loss of Function of SMAD2 3 in Cancer,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,TGFBR2,0.0022471910112359553,1,HFFC6
271,Loss of Function of TGFBR1 in Cancer,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,TGFBR2,0.0022471910112359553,1,HFFC6
272,PP2A-mediated Dephosphorylation of Key Metabolic Factors,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,PPP2CB,0.0022471910112359553,1,HFFC6
273,PTK6 Promotes HIF1A Stabilization,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,EGFR,0.0022471910112359553,1,HFFC6
274,Phosphate Bond Hydrolysis by NUDT Proteins,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,NUDT18,0.0022471910112359553,1,HFFC6
275,Reversal of Alkylation Damage by DNA Dioxygenases,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,ALKBH3,0.0022471910112359553,1,HFFC6
276,TYSND1 Cleaves Peroxisomal Proteins,0.1457508031917977,0.4846082662081074,1/7,14.132348866004438,SCP2,0.0022471910112359553,1,HFFC6
277,EPH-Ephrin Signaling,0.1490404160518372,0.4856495135633521,4/92,3.8194361571084463,ARHGEF28;CLTCL1;EPHB2;MYL9,0.008988764044943821,4,HFFC6
278,Signaling by TGFB Family Members,0.1504517723085683,0.4856495135633521,6/161,3.2401310574720976,ITGB1;SKI;TGFB3;INHBA;SMAD6;TGFBR2,0.01348314606741573,6,HFFC6
279,Downstream Signaling of Activated FGFR1,0.150923631180985,0.4856495135633521,2/31,5.748159310333402,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
280,FGFR1 Mutant Receptor Activation,0.150923631180985,0.4856495135633521,2/31,5.748159310333402,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
281,HS-GAG Biosynthesis,0.150923631180985,0.4856495135633521,2/31,5.748159310333402,EXT2;HSPG2,0.0044943820224719105,2,HFFC6
282,MAPK Targets Nuclear Events Mediated by MAP Kinases,0.150923631180985,0.4856495135633521,2/31,5.748159310333402,PPP2CB;MEF2C,0.0044943820224719105,2,HFFC6
283,RUNX2 Regulates Bone Development,0.150923631180985,0.4856495135633521,2/31,5.748159310333402,SMAD6;ZNF521,0.0044943820224719105,2,HFFC6
284,MAPK1 MAPK3 Signaling,0.1521038835569701,0.4856495135633521,9/271,2.862523029168315,RET;FGF5;PPP2CB;FGF7;LRRC7;IL6ST;EGFR;VCL;FGFR1,0.020224719101123594,9,HFFC6
285,Glycosaminoglycan Metabolism,0.1536566904693324,0.4856495135633521,5/127,3.390338899385662,CSGALNACT1;EXT2;DSEL;HSPG2;CD44,0.011235955056179775,5,HFFC6
286,"Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation",0.1542888144998918,0.4856495135633521,3/61,4.2641413233764816,TPST1;ARSK;SUMF1,0.006741573033707865,3,HFFC6
287,Regulation of PTEN Gene Transcription,0.1542888144998918,0.4856495135633521,3/61,4.2641413233764816,PHC2;PPARG;HDAC7,0.006741573033707865,3,HFFC6
288,Platelet Degranulation,0.1571971936324284,0.4856495135633521,5/128,3.321705525903267,APP;TGFB3;CD109;TIMP3;VCL,0.011235955056179775,5,HFFC6
289,Oxidative Stress Induced Senescence,0.1573940241572947,0.4856495135633521,4/94,3.627194924362508,KDM6B;MAP2K3;PHC2;CDK6,0.008988764044943821,4,HFFC6
290,Signaling by TGF-beta Receptor Complex,0.1573940241572947,0.4856495135633521,4/94,3.627194924362508,ITGB1;SKI;TGFB3;TGFBR2,0.008988764044943821,4,HFFC6
291,Phase 0 - Rapid Depolarisation,0.1587397142035675,0.4856495135633521,2/32,5.407909139588904,CACNA1C;SCN1B,0.0044943820224719105,2,HFFC6
