,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number,CellType
556,Metabolism of Steroid Hormones,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,POMC,0.0026246719160104987,1,GM12878
557,RHO GTPases Activate WASPs and WAVEs,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,ARPC1B,0.0026246719160104987,1,GM12878
558,Resolution of D-Loop Structures,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,BLM,0.0026246719160104987,1,GM12878
559,Signaling by NOTCH2,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,FCER2,0.0026246719160104987,1,GM12878
560,Striated Muscle Contraction,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,TMOD1,0.0026246719160104987,1,GM12878
561,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.4387045323423787,0.644005763669862,1/36,1.4590117895406045,MYBL2,0.0026246719160104987,1,GM12878
562,Activation of ATR in Response to Replication Stress,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,MCM5,0.0026246719160104987,1,GM12878
563,Evasion by RSV of Host Interferon Responses,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,IFNAR2,0.0026246719160104987,1,GM12878
564,Gap Junction Assembly,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,TUBA8,0.0026246719160104987,1,GM12878
565,Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,PSME2,0.0026246719160104987,1,GM12878
566,HDR Through Single Strand Annealing (SSA),0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,BLM,0.0026246719160104987,1,GM12878
567,RHOH GTPase Cycle,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,CSK,0.0026246719160104987,1,GM12878
568,RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,PCGF5,0.0026246719160104987,1,GM12878
569,Sphingolipid De Novo Biosynthesis,0.4476452054154551,0.6468208632741784,1/37,1.383680093222781,CERS4,0.0026246719160104987,1,GM12878
570,CDC42 GTPase Cycle,0.4484624652034303,0.6468208632741784,3/155,0.9813094345621348,FGD3;PREX1;GMIP,0.007874015748031496,3,GM12878
571,ER to Golgi Anterograde Transport,0.4484624652034303,0.6468208632741784,3/155,0.9813094345621348,TRAPPC6A;SPTBN2;TUBA8,0.007874015748031496,3,GM12878
572,Antigen processing-Cross Presentation,0.4527802270088957,0.6519087038086195,2/96,1.0450121786078252,TAP1;LNPEP,0.005249343832020997,2,GM12878
573,Resolution of Abasic Sites (AP Sites),0.4564439060237623,0.6541940434345117,1/38,1.3136129710403293,POLD1,0.0026246719160104987,1,GM12878
574,Triglyceride Metabolism,0.4564439060237623,0.6541940434345117,1/38,1.3136129710403293,DGAT2,0.0026246719160104987,1,GM12878
575,Cell-Cell Communication,0.4567463866888227,0.6541940434345117,3/157,0.9463616544189222,CDH1;PTPN6;SIRPB1,0.007874015748031496,3,GM12878
576,Mitochondrial Biogenesis,0.4580891942110305,0.6549802170261702,2/97,1.0187476214815296,MEF2C;CRTC3,0.005249343832020997,2,GM12878
577,Association of TriC CCT With Target Proteins During Biosynthesis,0.465102881696965,0.6592953219931206,1/39,1.2483327354989606,CCNE1,0.0026246719160104987,1,GM12878
578,Ovarian Tumor Domain Proteases,0.465102881696965,0.6592953219931206,1/39,1.2483327354989606,NOD2,0.0026246719160104987,1,GM12878
579,Response of Mtb to Phagocytosis,0.465102881696965,0.6592953219931206,1/39,1.2483327354989606,CORO1A,0.0026246719160104987,1,GM12878
580,Synthesis of PA,0.465102881696965,0.6592953219931206,1/39,1.2483327354989606,AGPAT3,0.0026246719160104987,1,GM12878
581,Translesion Synthesis by Y Family DNA Polymerases Bypasses Lesions on DNA Template,0.465102881696965,0.6592953219931206,1/39,1.2483327354989606,POLD1,0.0026246719160104987,1,GM12878
582,Presynaptic Phase of Homologous DNA Pairing and Strand Exchange,0.4736243443338299,0.669075486430496,1/40,1.1874152888919922,BLM,0.0026246719160104987,1,GM12878
583,RHOU GTPase Cycle,0.4736243443338299,0.669075486430496,1/40,1.1874152888919922,ITSN2,0.0026246719160104987,1,GM12878
584,COPI-mediated Anterograde Transport,0.479022552924925,0.6705879234413067,2/101,0.9214446245787282,SPTBN2;TUBA8,0.005249343832020997,2,GM12878
585,DAG and IP3 Signaling,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,PRKCE,0.0026246719160104987,1,GM12878
586,Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,BLM,0.0026246719160104987,1,GM12878
587,Defective Pyroptosis,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,GSDME,0.0026246719160104987,1,GM12878
588,Diseases Associated With Glycosaminoglycan Metabolism,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,CHST6,0.0026246719160104987,1,GM12878
589,Diseases of DNA Double-Strand Break Repair,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,BLM,0.0026246719160104987,1,GM12878
590,Dual Incision in GG-NER,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,POLD1,0.0026246719160104987,1,GM12878
591,"Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste",0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,CALHM1,0.0026246719160104987,1,GM12878
592,Transcriptional Regulation by VENTX,0.4820104710311453,0.6705879234413067,1/41,1.13048298113871,NFKB1,0.0026246719160104987,1,GM12878
593,Protein Localization,0.4853112846292844,0.6711684517434479,3/164,0.8348414832385949,CHCHD2;ABCD2;NUDT19,0.007874015748031496,3,GM12878
594,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.4893026877714186,0.6711684517434479,2/103,0.8770516011614314,DGAT2;NCOA3,0.005249343832020997,2,GM12878
595,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.4893026877714186,0.6711684517434479,2/103,0.8770516011614314,DGAT2;NCOA3,0.005249343832020997,2,GM12878
596,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.4893026877714186,0.6711684517434479,2/103,0.8770516011614314,DGAT2;NCOA3,0.005249343832020997,2,GM12878
597,Potassium Channels,0.4893026877714186,0.6711684517434479,2/103,0.8770516011614314,GNG7;KCNQ5,0.005249343832020997,2,GM12878
598,EPHB-mediated Forward Signaling,0.4902634045490056,0.6711684517434479,1/42,1.077198566030045,ARPC1B,0.0026246719160104987,1,GM12878
599,Formation of WDR5-containing Histone-Modifying Complexes,0.4902634045490056,0.6711684517434479,1/42,1.077198566030045,KAT2B,0.0026246719160104987,1,GM12878
600,Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion,0.4902634045490056,0.6711684517434479,1/42,1.077198566030045,GNG7,0.0026246719160104987,1,GM12878
601,NCAM1 Interactions,0.4902634045490056,0.6711684517434479,1/42,1.077198566030045,ST8SIA4,0.0026246719160104987,1,GM12878
602,Metabolism of Carbohydrates,0.4905631229106654,0.6711684517434479,5/290,0.7743158428232773,CHST6;PHKG1;GBE1;ST3GAL6;ALDOC,0.013123359580052493,5,GM12878
603,ADORA2B Mediated Anti-Inflammatory Cytokines Production,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,GNG7,0.0026246719160104987,1,GM12878
604,Activation of GABAB Receptors,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,GNG7,0.0026246719160104987,1,GM12878
605,Aggrephagy,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,TUBA8,0.0026246719160104987,1,GM12878
606,Aspirin ADME,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,SLCO2B1,0.0026246719160104987,1,GM12878
607,GABA B Receptor Activation,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,GNG7,0.0026246719160104987,1,GM12878
608,Homologous DNA Pairing and Strand Exchange,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,BLM,0.0026246719160104987,1,GM12878
609,"Transport of Vitamins, Nucleosides, and Related Molecules",0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,SLCO2B1,0.0026246719160104987,1,GM12878
610,Voltage Gated Potassium Channels,0.4983852535866243,0.6720493527512336,1/43,1.027260064989071,KCNQ5,0.0026246719160104987,1,GM12878
611,RNA Polymerase II Transcription,0.4985384289500059,0.6720493527512336,22/1360,0.7092913877571725,MEF2C;BLM;SPI1;BTG1;PCGF5;PAX5;CHD3;ITGAL;RUNX3;NFKB1;POMC;KAT2B;GRIN2A;CDK6;ZNF717;ZNF519;CCNE1;AIFM2;HIVEP3;MYBL2;TP73;MAP2K6,0.05774278215223097,22,GM12878
612,Collagen Chain Trimerization,0.5063780939826463,0.6815039600908372,1/44,0.9803963815113914,COL19A1,0.0026246719160104987,1,GM12878
613,Carboxyterminal Post-Translational Modifications of Tubulin,0.5142439683178015,0.6864907344048321,1/45,0.9363635492149384,TUBA8,0.0026246719160104987,1,GM12878
614,ERCC6 (CSB) and EHMT2 (G9a) Positively Regulate rRNA Expression,0.5142439683178015,0.6864907344048321,1/45,0.9363635492149384,CHD3,0.0026246719160104987,1,GM12878
615,GPER1 Signaling,0.5142439683178015,0.6864907344048321,1/45,0.9363635492149384,GNG7,0.0026246719160104987,1,GM12878
616,Regulation of RUNX3 Expression and Activity,0.5142439683178015,0.6864907344048321,1/45,0.9363635492149384,RUNX3,0.0026246719160104987,1,GM12878
617,TBC RABGAPs,0.5142439683178015,0.6864907344048321,1/45,0.9363635492149384,TBC1D10A,0.0026246719160104987,1,GM12878
618,Transcriptional Regulation by TP53,0.5164873699012795,0.6883716965566327,6/362,0.6897565948578397,BLM;CCNE1;AIFM2;CHD3;TP73;MAP2K6,0.015748031496062992,6,GM12878
619,Infectious Disease,0.5186011141559345,0.6890200513007777,21/1311,0.6619365627598358,IFNAR2;SYK;ARPC1B;NOD2;CHD3;CORO1A;NFKB1;FGR;HCK;NT5E;PSTPIP1;SV2C;SV2B;CDH1;GNG7;PLCG2;BLNK;PTPN6;JAK3;TUBA8;MAP2K6,0.05511811023622047,21,GM12878
620,Maternal to Zygotic Transition (MZT),0.5193680872851337,0.6890200513007777,2/109,0.7585716865596906,KDM6B;AICDA,0.005249343832020997,2,GM12878
621,Extracellular Matrix Organization,0.5204462057941701,0.6890200513007777,5/300,0.6856037149333033,ITGAD;CDH1;ICAM3;ITGAL;COL19A1,0.013123359580052493,5,GM12878
622,Kidney Development,0.521984887349074,0.6890200513007777,1/46,0.8949415014195338,HNF1B,0.0026246719160104987,1,GM12878
623,NIK-->noncanonical NF-kB Signaling,0.521984887349074,0.6890200513007777,1/46,0.8949415014195338,MAP3K14,0.0026246719160104987,1,GM12878
624,PKMTs Methylate Histone Lysines,0.521984887349074,0.6890200513007777,1/46,0.8949415014195338,NFKB1,0.0026246719160104987,1,GM12878
625,Chromatin Modifying Enzymes,0.525518676450884,0.6914719426985316,4/238,0.6811612492801711,KDM6B;KAT2B;CHD3;NFKB1,0.010498687664041995,4,GM12878
626,Chromatin Organization,0.525518676450884,0.6914719426985316,4/238,0.6811612492801711,KDM6B;KAT2B;CHD3;NFKB1,0.010498687664041995,4,GM12878
627,Sensory Perception of Taste,0.52960282984175,0.6957362016233181,1/47,0.8559312888113142,CALHM1,0.0026246719160104987,1,GM12878
628,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.5356953958128241,0.7000115139387576,11/688,0.6278415058425448,ITSN2;FGD3;PREX1;CCNE1;CDH1;ARPC1B;RHOG;ARHGEF3;CSK;GMIP;TUBA8,0.028871391076115485,11,GM12878
629,DNA Damage Bypass,0.5370997434221013,0.7000115139387576,1/48,0.8191526688228432,POLD1,0.0026246719160104987,1,GM12878
630,Gap Junction Trafficking,0.5370997434221013,0.7000115139387576,1/48,0.8191526688228432,TUBA8,0.0026246719160104987,1,GM12878
631,Inositol Phosphate Metabolism,0.5370997434221013,0.7000115139387576,1/48,0.8191526688228432,PLCG2,0.0026246719160104987,1,GM12878
632,NOTCH1 Intracellular Domain Regulates Transcription,0.5370997434221013,0.7000115139387576,1/48,0.8191526688228432,KAT2B,0.0026246719160104987,1,GM12878
633,Dectin-1 Mediated Noncanonical NF-kB Signaling,0.5444775449851174,0.7051710747452461,1/49,0.7844420139252054,MAP3K14,0.0026246719160104987,1,GM12878
634,Retrograde Transport at the Trans-Golgi-Network,0.5444775449851174,0.7051710747452461,1/49,0.7844420139252054,NAA38,0.0026246719160104987,1,GM12878
635,Signaling by NOTCH3,0.5444775449851174,0.7051710747452461,1/49,0.7844420139252054,KAT2B,0.0026246719160104987,1,GM12878
636,TP53 Regulates Transcription of Cell Cycle Genes,0.5444775449851174,0.7051710747452461,1/49,0.7844420139252054,CCNE1,0.0026246719160104987,1,GM12878
637,Class I MHC Mediated Antigen Processing & Presentation,0.5457483176256311,0.7057090314124541,6/373,0.6129277472713647,FBXO27;ERAP1;TAP1;LNPEP;ASB2;UBE2J1,0.015748031496062992,6,GM12878
638,Regulation of TNFR1 Signaling,0.5517381210516592,0.7101153664081418,1/50,0.7516504903090605,BIRC3,0.0026246719160104987,1,GM12878
639,SCF(Skp2)-mediated Degradation of P27 P21,0.5517381210516592,0.7101153664081418,1/50,0.7516504903090605,CCNE1,0.0026246719160104987,1,GM12878
640,Signaling by ERBB2,0.5517381210516592,0.7101153664081418,1/50,0.7516504903090605,PRKCE,0.0026246719160104987,1,GM12878
641,HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.5529245594084695,0.7105338964361174,2/116,0.6437208297649982,BLM;POLD1,0.005249343832020997,2,GM12878
642,Diseases of DNA Repair,0.5588833284803316,0.7137441888487208,1/51,0.7206424665446304,BLM,0.0026246719160104987,1,GM12878
643,Gap Junction Trafficking and Regulation,0.5588833284803316,0.7137441888487208,1/51,0.7206424665446304,TUBA8,0.0026246719160104987,1,GM12878
644,Neurotransmitter Release Cycle,0.5588833284803316,0.7137441888487208,1/51,0.7206424665446304,ARL6IP5,0.0026246719160104987,1,GM12878
645,Nonhomologous End-Joining (NHEJ),0.5588833284803316,0.7137441888487208,1/51,0.7206424665446304,DCLRE1C,0.0026246719160104987,1,GM12878
646,Proteasome Assembly,0.56591499474906,0.7216072189613207,1/52,0.6912941210123899,PSME2,0.0026246719160104987,1,GM12878
647,Gastrulation,0.5713456809131228,0.727059704183299,2/120,0.587382611220671,KAT2B;CDH1,0.005249343832020997,2,GM12878
648,p53-Dependent G1 DNA Damage Response,0.5728349184474477,0.727059704183299,1/53,0.6634922187442865,CCNE1,0.0026246719160104987,1,GM12878
649,p53-Dependent G1 S DNA Damage Checkpoint,0.5728349184474477,0.727059704183299,1/53,0.6634922187442865,CCNE1,0.0026246719160104987,1,GM12878
650,Estrogen-dependent Gene Expression,0.575864322198074,0.7281862559413881,2/121,0.5742203487937906,KAT2B;NCOA3,0.005249343832020997,2,GM12878
651,G1 S Transition,0.575864322198074,0.7281862559413881,2/121,0.5742203487937906,CCNE1;MCM5,0.005249343832020997,2,GM12878
652,RHO GTPase Cycle,0.5763704547026987,0.7281862559413881,7/450,0.5386066393854273,ITSN2;FGD3;PREX1;RHOG;ARHGEF3;CSK;GMIP,0.01837270341207349,7,GM12878
653,Insulin Receptor Signalling Cascade,0.5796448698121264,0.7298586244324985,1/54,0.6371330346658469,INSR,0.0026246719160104987,1,GM12878
654,SARS-CoV-1 Activates Modulates Innate Immune Responses,0.5796448698121264,0.7298586244324985,1/54,0.6371330346658469,NFKB1,0.0026246719160104987,1,GM12878
655,Homology Directed Repair,0.5803481910639019,0.7298586244324985,2/122,0.5614036332005882,BLM;POLD1,0.005249343832020997,2,GM12878
656,Gene Expression (Transcription),0.5861805636592679,0.7329332389525827,25/1615,0.5185691856696831,BLM;SPI1;BTG1;CHD3;ITGAL;GRIN2A;AIFM2;DPF3;HIVEP3;MYBL2;MAP2K6;MEF2C;DGAT2;PCGF5;NCOA3;PAX5;RUNX3;NFKB1;POMC;KAT2B;CDK6;ZNF717;ZNF519;CCNE1;TP73,0.06561679790026247,25,GM12878
657,G1 S DNA Damage Checkpoints,0.5863465911620661,0.7329332389525827,1/55,0.6121214036811387,CCNE1,0.0026246719160104987,1,GM12878
658,RHOJ GTPase Cycle,0.5863465911620661,0.7329332389525827,1/55,0.6121214036811387,PREX1,0.0026246719160104987,1,GM12878
659,Regulation of RAS by GAPs,0.5863465911620661,0.7329332389525827,1/55,0.6121214036811387,RASAL3,0.0026246719160104987,1,GM12878
660,ESR-mediated Signaling,0.5915004350136603,0.7382569725964747,3/192,0.5157790437070697,KAT2B;NCOA3;GNG7,0.007874015748031496,3,GM12878
661,HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand,0.5929417971655591,0.7389380402742993,1/56,0.5883698808272267,TUBA8,0.0026246719160104987,1,GM12878
662,Meiotic Recombination,0.5994321755352507,0.7404459177002496,1/57,0.565797995976793,BLM,0.0026246719160104987,1,GM12878
663,Glycosaminoglycan Metabolism,0.6022448968480565,0.7404459177002496,2/127,0.502135739637557,CHST6;ST3GAL6,0.005249343832020997,2,GM12878
664,Metabolism of Water-Soluble Vitamins and Cofactors,0.6022448968480565,0.7404459177002496,2/127,0.502135739637557,NT5E;SLC25A42,0.005249343832020997,2,GM12878
665,Transport of Small Molecules,0.6040892513933063,0.7404459177002496,11/724,0.4804724246786632,ABCD2;MLKL;GNG7;MYO5B;SLCO2B1;ATP10D;ATP2A3;LRRC8C;TRPV3;SLC1A4;MCOLN2,0.028871391076115485,11,GM12878
666,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,KAT2B,0.0026246719160104987,1,GM12878
667,Constitutive Signaling by NOTCH1 PEST Domain Mutants,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,KAT2B,0.0026246719160104987,1,GM12878
668,Orc1 Removal From Chromatin,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,MCM5,0.0026246719160104987,1,GM12878
669,SUMOylation of Chromatin Organization Proteins,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,CHD3,0.0026246719160104987,1,GM12878
670,Signaling by ERBB4,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,ADAP1,0.0026246719160104987,1,GM12878
671,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,KAT2B,0.0026246719160104987,1,GM12878
672,Signaling by NOTCH1 PEST Domain Mutants in Cancer,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,KAT2B,0.0026246719160104987,1,GM12878
673,Signaling by NOTCH1 in Cancer,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,KAT2B,0.0026246719160104987,1,GM12878
674,Transcriptional Regulation of Granulopoiesis,0.6058193872092951,0.7404459177002496,1/58,0.5443315926753102,SPI1,0.0026246719160104987,1,GM12878
675,Adherens Junctions Interactions,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,CDH1,0.0026246719160104987,1,GM12878
676,Arachidonate Metabolism,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,ALOX5,0.0026246719160104987,1,GM12878
677,B-WICH Complex Positively Regulates rRNA Expression,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,KAT2B,0.0026246719160104987,1,GM12878
678,Formation of Paraxial Mesoderm,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,KAT2B,0.0026246719160104987,1,GM12878
679,RHOQ GTPase Cycle,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,PREX1,0.0026246719160104987,1,GM12878
680,Regulation of RUNX2 Expression and Activity,0.6121050671348592,0.7407404111019111,1/59,0.5239022384659767,HIVEP3,0.0026246719160104987,1,GM12878
681,Metabolism of Vitamins and Cofactors,0.6123454065109132,0.7407404111019111,3/198,0.4667921842318476,NT5E;GCH1;SLC25A42,0.007874015748031496,3,GM12878
682,CDK-mediated Phosphorylation and Removal of Cdc6,0.6182908240729393,0.7424889808736171,1/60,0.5044467005662374,CCNE1,0.0026246719160104987,1,GM12878
683,DNA Damage Telomere Stress Induced Senescence,0.6182908240729393,0.7424889808736171,1/60,0.5044467005662374,CCNE1,0.0026246719160104987,1,GM12878
684,Formation of the Beta-Catenin TCF Transactivating Complex,0.6182908240729393,0.7424889808736171,1/60,0.5044467005662374,RUNX3,0.0026246719160104987,1,GM12878
685,GABA Receptor Activation,0.6182908240729393,0.7424889808736171,1/60,0.5044467005662374,GNG7,0.0026246719160104987,1,GM12878
686,HDACs Deacetylate Histones,0.6182908240729393,0.7424889808736171,1/60,0.5044467005662374,CHD3,0.0026246719160104987,1,GM12878
687,"Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation",0.6243782416746325,0.7476227131808009,1/61,0.4859064750773679,ARSA,0.0026246719160104987,1,GM12878
688,Regulation of PTEN Gene Transcription,0.6243782416746325,0.7476227131808009,1/61,0.4859064750773679,CHD3,0.0026246719160104987,1,GM12878
689,Signaling by Rho GTPases,0.6291722137315794,0.7515235906179811,10/672,0.4322263377476867,ITSN2;FGD3;PREX1;CDH1;ARPC1B;RHOG;ARHGEF3;CSK;GMIP;TUBA8,0.026246719160104987,10,GM12878
690,Gap-filling DNA Repair Synthesis and Ligation in TC-NER,0.6303688784335066,0.7515235906179811,1/62,0.4682273672719443,POLD1,0.0026246719160104987,1,GM12878
691,Kinesins,0.6303688784335066,0.7515235906179811,1/62,0.4682273672719443,TUBA8,0.0026246719160104987,1,GM12878
692,Golgi-to-ER Retrograde Transport,0.6354688310723997,0.7541925592413701,2/135,0.4217838021728119,AGPAT3;TUBA8,0.005249343832020997,2,GM12878
693,Ca2+ Pathway,0.6362642681599923,0.7541925592413701,1/63,0.4513591142124862,GNG7,0.0026246719160104987,1,GM12878
694,Dual Incision in TC-NER,0.6362642681599923,0.7541925592413701,1/63,0.4513591142124862,POLD1,0.0026246719160104987,1,GM12878
695,Peroxisomal Protein Import,0.6362642681599923,0.7541925592413701,1/63,0.4513591142124862,NUDT19,0.0026246719160104987,1,GM12878
696,Collagen Degradation,0.6420659205543577,0.7599775960650575,1/64,0.4352550454622138,COL19A1,0.0026246719160104987,1,GM12878
697,G2 M Checkpoints,0.6434284356404325,0.7601915224080089,2/137,0.4040853980569097,BLM;MCM5,0.005249343832020997,2,GM12878
698,Cytochrome P450 - Arranged by Substrate Type,0.6477753215185822,0.7601915224080089,1/65,0.4198717780566212,POMC,0.0026246719160104987,1,GM12878
699,Mitochondrial Protein Import,0.6477753215185822,0.7601915224080089,1/65,0.4198717780566212,CHCHD2,0.0026246719160104987,1,GM12878
700,RAB Geranylgeranylation,0.6477753215185822,0.7601915224080089,1/65,0.4198717780566212,RAB27A,0.0026246719160104987,1,GM12878
701,RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function,0.6477753215185822,0.7601915224080089,1/65,0.4198717780566212,KAT2B,0.0026246719160104987,1,GM12878
702,The Role of GTSE1 in G2 M Progression After G2 Checkpoint,0.6477753215185822,0.7601915224080089,1/65,0.4198717780566212,TUBA8,0.0026246719160104987,1,GM12878
703,Degradation of the Extracellular Matrix,0.6551103196095973,0.7677074057924969,2/140,0.3791123954004136,CDH1;COL19A1,0.005249343832020997,2,GM12878
704,Collagen Biosynthesis and Modifying Enzymes,0.6589231950128546,0.7710803345895106,1/67,0.3911089300356001,COL19A1,0.0026246719160104987,1,GM12878
705,Regulation of Actin Dynamics for Phagocytic Cup Formation,0.6664854464445871,0.7788250613552187,2/143,0.3558894979877517,SYK;ARPC1B,0.005249343832020997,2,GM12878
706,COPII-mediated Vesicle Transport,0.66971931217779,0.7814970757378737,1/69,0.3647794462881439,TRAPPC6A,0.0026246719160104987,1,GM12878
707,SARS-CoV-2-host Interactions,0.6765597893413962,0.7883641613088302,3/218,0.3369403159716542,IFNAR2;PTPN6;NOD2,0.007874015748031496,3,GM12878
708,Base Excision Repair,0.6801747381458754,0.7914586163192485,1/71,0.3406297236316773,POLD1,0.0026246719160104987,1,GM12878
709,RHO GTPase Effectors,0.6826840255498717,0.79325960715302,4/291,0.328614508410083,CDH1;ARPC1B;RHOG;TUBA8,0.010498687664041995,4,GM12878
710,Signaling by NOTCH4,0.6852780547909046,0.7951538610442986,1/72,0.329301864698579,KAT2B,0.0026246719160104987,1,GM12878
711,Cyclin E Associated Events During G1 S Transition,0.6903001914190474,0.7976157673959581,1/73,0.3184380091245181,CCNE1,0.0026246719160104987,1,GM12878
712,Hedgehog 'On' State,0.6903001914190474,0.7976157673959581,1/73,0.3184380091245181,EVC,0.0026246719160104987,1,GM12878
713,Pre-NOTCH Transcription and Translation,0.6903001914190474,0.7976157673959581,1/73,0.3184380091245181,KAT2B,0.0026246719160104987,1,GM12878
714,Glycolysis,0.6952424354501703,0.7990998399119851,1/74,0.3080146454625858,ALDOC,0.0026246719160104987,1,GM12878
715,RHOC GTPase Cycle,0.6952424354501703,0.7990998399119851,1/74,0.3080146454625858,PREX1,0.0026246719160104987,1,GM12878
716,Signaling by NOTCH1,0.6952424354501703,0.7990998399119851,1/74,0.3080146454625858,KAT2B,0.0026246719160104987,1,GM12878
717,Antigen Processing Ubiquitination & Proteasome Degradation,0.695459012190067,0.7990998399119851,4/296,0.3072211103357239,FBXO27;LNPEP;ASB2;UBE2J1,0.010498687664041995,4,GM12878
718,Cyclin A Cdk2-associated Events at S Phase Entry,0.7001060539217834,0.8010922253612639,1/75,0.2980097111396404,CCNE1,0.0026246719160104987,1,GM12878
719,Extra-nuclear Estrogen Signaling,0.7001060539217834,0.8010922253612639,1/75,0.2980097111396404,GNG7,0.0026246719160104987,1,GM12878
720,Nuclear Envelope (NE) Reassembly,0.7001060539217834,0.8010922253612639,1/75,0.2980097111396404,TUBA8,0.0026246719160104987,1,GM12878
721,Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.704892293707108,0.8054517206487039,1/76,0.2884024866979049,POLD1,0.0026246719160104987,1,GM12878
722,G2 M DNA Damage Checkpoint,0.7096023822203716,0.8085938747676887,1/77,0.2791734984153554,BLM,0.0026246719160104987,1,GM12878
723,SUMOylation of DNA Damage Response and Repair Proteins,0.7096023822203716,0.8085938747676887,1/77,0.2791734984153554,BLM,0.0026246719160104987,1,GM12878
724,Post-translational Protein Modification,0.7121386496142015,0.8103646702506431,21/1457,0.3049956636311975,ARSA;CD52;BLM;FBXO27;RAB27A;FOXK1;NOD2;CHD3;USP18;KAT2B;PIGB;TRAPPC6A;FCSK;ST8SIA4;MGAT3;PSME2;ST3GAL6;ASB2;SPTBN2;TUBA8;BIRC3,0.05511811023622047,21,GM12878
725,Regulation of Insulin Secretion,0.7142375270447231,0.8116335534599127,1/78,0.2703044302829661,GNG7,0.0026246719160104987,1,GM12878
726,Amyloid Fiber Formation,0.7232877223382543,0.8174142067521368,1/80,0.2535780924094606,SAA1,0.0026246719160104987,1,GM12878
727,ER-Phagosome Pathway,0.7232877223382543,0.8174142067521368,1/80,0.2535780924094606,TAP1,0.0026246719160104987,1,GM12878
728,MAPK6 MAPK4 Signaling,0.7232877223382543,0.8174142067521368,1/80,0.2535780924094606,NCOA3,0.0026246719160104987,1,GM12878
729,Processing of DNA Double-Strand Break Ends,0.7232877223382543,0.8174142067521368,1/80,0.2535780924094606,BLM,0.0026246719160104987,1,GM12878
