##########################################################################################
# with mids (small -> mid/large)
##########################################################################################

==========================================================================================
GM12878 small vs H1ESC mid/large   (242 genes, 602 reactome terms)
==========================================================================================
  Formation of Annular Gap Junctions	(FDR=0.279)
  Formation of Apoptosome	(FDR=0.279)
  Formation of the Anterior Neural Plate	(FDR=0.279)
  Sodium Calcium Exchangers	(FDR=0.279)
  TGFBR3 PTM Regulation	(FDR=0.279)
  Regulation of the Apoptosome Activity	(FDR=0.279)
  Aspartate and Asparagine Metabolism	(FDR=0.279)
  Gap Junction Degradation	(FDR=0.279)
  Caspase-mediated Cleavage of Cytoskeletal Proteins	(FDR=0.279)
  Intracellular Signaling by Second Messengers	(FDR=0.279)
  Glutathione Synthesis and Recycling	(FDR=0.279)
  Cytochrome C-Mediated Apoptotic Response	(FDR=0.279)
  ERBB2 Activates PTK6 Signaling	(FDR=0.279)
  Protein-protein Interactions at Synapses	(FDR=0.279)
  Repression of WNT Target Genes	(FDR=0.279)
  SHC1 Events in ERBB4 Signaling	(FDR=0.279)
  PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	(FDR=0.279)
  IRAK1 Recruits IKK Complex	(FDR=0.279)
  IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation	(FDR=0.279)
  Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS	(FDR=0.279)
  Defective EXT2 Causes Exostoses 2	(FDR=0.279)
  Lysosphingolipid and LPA Receptors	(FDR=0.279)
  WNT5A-dependent Internalization of FZD4	(FDR=0.279)
  Response of EIF2AK1 (HRI) to Heme Deficiency	(FDR=0.279)
  p130Cas Linkage to MAPK Signaling for Integrins	(FDR=0.279)
  Depolymerization of the Nuclear Lamina	(FDR=0.279)
  ERBB2 Regulates Cell Motility	(FDR=0.279)
  GRB2 Events in ERBB2 Signaling	(FDR=0.286)
  PI3K Events in ERBB2 Signaling	(FDR=0.286)
  Regulation of KIT Signaling	(FDR=0.286)
  VEGFA-VEGFR2 Pathway	(FDR=0.291)
  Visual Phototransduction	(FDR=0.291)
  Trafficking of GluR2-containing AMPA Receptors	(FDR=0.292)
  Gastrin-CREB Signalling Pathway via PKC and MAPK	(FDR=0.305)
  Cargo Recognition for Clathrin-Mediated Endocytosis	(FDR=0.308)
  Plasma Lipoprotein Assembly	(FDR=0.308)
  VEGFR2 Mediated Cell Proliferation	(FDR=0.308)
  Signaling by VEGF	(FDR=0.308)
  Apoptotic Factor-Mediated Response	(FDR=0.308)
  Defective B3GALT6 Causes EDSP2 and SEMDJL1	(FDR=0.308)
  Defective B3GAT3 Causes JDSSDHD	(FDR=0.308)
  Defective B4GALT7 Causes EDS, Progeroid Type	(FDR=0.308)
  Phase II - Conjugation of Compounds	(FDR=0.313)
  Signaling by Receptor Tyrosine Kinases	(FDR=0.321)
  Signaling by ERBB2 TMD JMD Mutants	(FDR=0.327)
  Gastrulation	(FDR=0.337)
  HS-GAG Degradation	(FDR=0.337)
  RHO GTPases Activate NADPH Oxidases	(FDR=0.337)
  Cytosolic Sulfonation of Small Molecules	(FDR=0.337)
  RUNX2 Regulates Osteoblast Differentiation	(FDR=0.337)
  Signaling by ERBB2 KD Mutants	(FDR=0.347)
  A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	(FDR=0.35)
  Attachment and Entry 9694614	(FDR=0.35)
  Signaling by ERBB2 in Cancer	(FDR=0.35)
  Platelet Activation, Signaling and Aggregation	(FDR=0.353)
  Integrin Signaling	(FDR=0.356)
  Activation of AMPK Downstream of NMDARs	(FDR=0.356)
  FGFR2 Alternative Splicing	(FDR=0.356)
  Response to Elevated Platelet Cytosolic Ca2+	(FDR=0.356)
  Myogenesis	(FDR=0.356)
  Downregulation of ERBB2 Signaling	(FDR=0.356)
  Downstream Signal Transduction	(FDR=0.356)
  MET Activates PTK2 Signaling	(FDR=0.356)
  Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	(FDR=0.356)
  HS-GAG Biosynthesis	(FDR=0.356)
  Trafficking of AMPA Receptors	(FDR=0.356)
  RUNX2 Regulates Bone Development	(FDR=0.356)
  PIP3 Activates AKT Signaling	(FDR=0.356)
  Respiratory Syncytial Virus (RSV) Attachment and Entry	(FDR=0.356)
  Nuclear Signaling by ERBB4	(FDR=0.356)
  Signaling by WNT	(FDR=0.356)
  PTEN Regulation	(FDR=0.356)
  Clathrin-mediated Endocytosis	(FDR=0.356)
  Synthesis of Bile Acids and Bile Salts	(FDR=0.356)
  Inactivation, Recovery and Regulation of the Phototransduction Cascade	(FDR=0.356)
  DNA Methylation	(FDR=0.356)
  Signaling by WNT in Cancer	(FDR=0.356)
  The Phototransduction Cascade	(FDR=0.356)
  RHO GTPase Cycle	(FDR=0.356)
  RHOA GTPase Cycle	(FDR=0.356)
  CaM Pathway	(FDR=0.356)
  Calmodulin Induced Events	(FDR=0.356)
  Molecules Associated With Elastic Fibres	(FDR=0.356)
  Gap Junction Assembly	(FDR=0.356)
  Glutathione Conjugation	(FDR=0.356)
  Ca-dependent Events	(FDR=0.356)
  Plasma Lipoprotein Clearance	(FDR=0.356)
  Sphingolipid De Novo Biosynthesis	(FDR=0.356)
  Cross-presentation of Soluble Exogenous Antigens (Endosomes)	(FDR=0.356)
  RHOH GTPase Cycle	(FDR=0.356)
  RHOV GTPase Cycle	(FDR=0.356)
  RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	(FDR=0.356)
  Apoptotic Cleavage of Cellular Proteins	(FDR=0.361)
  Association of TriC CCT With Target Proteins During Biosynthesis	(FDR=0.361)
  Platelet Aggregation (Plug Formation)	(FDR=0.361)
  PRC2 Methylates Histones and DNA	(FDR=0.361)
  DAG and IP3 Signaling	(FDR=0.361)
  Defective Pyroptosis	(FDR=0.361)
  MET Promotes Cell Motility	(FDR=0.361)
  Diseases Associated With Glycosaminoglycan Metabolism	(FDR=0.361)
  NCAM1 Interactions	(FDR=0.361)
  Deactivation of the Beta-Catenin Transactivating Complex	(FDR=0.361)
  Degradation of AXIN	(FDR=0.361)
  Apoptosis	(FDR=0.361)
  Signaling by SCF-KIT	(FDR=0.361)
  SUMO E3 Ligases SUMOylate Target Proteins	(FDR=0.361)
  Elastic Fibre Formation	(FDR=0.361)
  Retinoid Metabolism and Transport	(FDR=0.361)
  NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux	(FDR=0.361)
  Netrin-1 Signaling	(FDR=0.361)
  SUMOylation of Transcription Cofactors	(FDR=0.361)
  Bile Acid and Bile Salt Metabolism	(FDR=0.361)
  Smooth Muscle Contraction	(FDR=0.361)
  Collagen Chain Trimerization	(FDR=0.361)
  SUMOylation	(FDR=0.371)
  Early SARS-CoV-2 Infection Events	(FDR=0.371)
  SUMOylation of RNA Binding Proteins	(FDR=0.376)
  NOTCH1 Intracellular Domain Regulates Transcription	(FDR=0.377)
  G Alpha (Z) Signalling Events	(FDR=0.377)
  Metabolism of Fat-Soluble Vitamins	(FDR=0.377)
  PLC Beta Mediated Events	(FDR=0.379)
  Signaling by TGFBR3	(FDR=0.379)
  Ion Channel Transport	(FDR=0.379)
  Chondroitin Sulfate Dermatan Sulfate Metabolism	(FDR=0.382)
  EPH-ephrin Mediated Repulsion of Cells	(FDR=0.386)
  TCF Dependent Signaling in Response to WNT	(FDR=0.387)
  Hemostasis	(FDR=0.387)
  Apoptotic Execution Phase	(FDR=0.387)
  Nuclear Envelope Breakdown	(FDR=0.391)
  NR1H2 and NR1H3-mediated Signaling	(FDR=0.391)
  G-protein Mediated Events	(FDR=0.391)
  Ion Homeostasis	(FDR=0.391)
  Intrinsic Pathway for Apoptosis	(FDR=0.393)
  Ion Transport by P-type ATPases	(FDR=0.393)
  Regulation of PTEN Stability and Activity	(FDR=0.396)
  Heparan Sulfate Heparin (HS-GAG) Metabolism	(FDR=0.396)
  Programmed Cell Death	(FDR=0.396)
  Transcriptional Regulation by RUNX1	(FDR=0.396)
  SUMOylation of Chromatin Organization Proteins	(FDR=0.396)
  Signaling by ERBB4	(FDR=0.396)
  Signaling by PDGF	(FDR=0.396)
  Muscle Contraction	(FDR=0.396)
  Neurotransmitter Receptors and Postsynaptic Signal Transmission	(FDR=0.396)
  Adherens Junctions Interactions	(FDR=0.396)
  Formation of the Beta-Catenin TCF Transactivating Complex	(FDR=0.4)
  Assembly of Collagen Fibrils and Other Multimeric Structures	(FDR=0.402)
  Regulation of PTEN Gene Transcription	(FDR=0.402)
  NCAM Signaling for Neurite Out-Growth	(FDR=0.409)
  Ca2+ Pathway	(FDR=0.409)
  Collagen Degradation	(FDR=0.413)
  RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	(FDR=0.416)
  G Alpha (Q) Signalling Events	(FDR=0.419)
  Collagen Biosynthesis and Modifying Enzymes	(FDR=0.423)
  Biological Oxidations	(FDR=0.423)
  Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	(FDR=0.423)
  RHOB GTPase Cycle	(FDR=0.433)
  Developmental Biology	(FDR=0.439)
  Degradation of Beta-Catenin by the Destruction Complex	(FDR=0.439)
  Cell Surface Interactions at the Vascular Wall	(FDR=0.441)
  Signaling by NOTCH1	(FDR=0.443)
  Signaling by FGFR2	(FDR=0.443)
  Plasma Lipoprotein Assembly, Remodeling, and Clearance	(FDR=0.443)
  NoRC Negatively Regulates rRNA Expression	(FDR=0.443)
  Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	(FDR=0.443)
  ECM Proteoglycans	(FDR=0.443)
  Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	(FDR=0.443)
  SUMOylation of DNA Damage Response and Repair Proteins	(FDR=0.445)
  Diseases of Programmed Cell Death	(FDR=0.446)
  Regulation of Insulin Secretion	(FDR=0.446)
  PCP CE Pathway	(FDR=0.447)
  Signaling by MET	(FDR=0.447)
  PKR-mediated Signaling	(FDR=0.447)
  Post NMDA Receptor Activation Events	(FDR=0.447)
  Negative Epigenetic Regulation of rRNA Expression	(FDR=0.455)
  Constitutive Signaling by Aberrant PI3K in Cancer	(FDR=0.457)
  PI Metabolism	(FDR=0.46)
  Integrin Cell Surface Interactions	(FDR=0.462)
  RAF MAP Kinase Cascade	(FDR=0.476)
  Opioid Signalling	(FDR=0.476)
  Collagen Formation	(FDR=0.476)
  Adaptive Immune System	(FDR=0.476)
  Signaling by FGFR	(FDR=0.476)
  Chaperonin-mediated Protein Folding	(FDR=0.476)
  Transmission Across Chemical Synapses	(FDR=0.478)
  Activation of NMDA Receptors and Postsynaptic Events	(FDR=0.479)
  MAPK1 MAPK3 Signaling	(FDR=0.479)
  Oxidative Stress Induced Senescence	(FDR=0.481)
  Antigen processing-Cross Presentation	(FDR=0.487)
  Protein Folding	(FDR=0.487)
  MyD88 Cascade Initiated on Plasma Membrane	(FDR=0.487)
  Toll Like Receptor 10 (TLR10) Cascade	(FDR=0.487)
  Toll Like Receptor 5 (TLR5) Cascade	(FDR=0.487)
  Interleukin-1 Signaling	(FDR=0.498)
  TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	(FDR=0.498)
  MyD88 Dependent Cascade Initiated on Endosome	(FDR=0.5)
  Epigenetic Regulation of Gene Expression	(FDR=0.501)
  Transcriptional Regulation by RUNX2	(FDR=0.501)
  Sphingolipid Metabolism	(FDR=0.501)
  Stimuli-sensing Channels	(FDR=0.501)
  Post-translational Protein Phosphorylation	(FDR=0.501)
  Toll Like Receptor 7 8 (TLR7 8) Cascade	(FDR=0.501)
  Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	(FDR=0.501)
  Integration of Energy Metabolism	(FDR=0.502)
  RSV-host Interactions	(FDR=0.502)
  PI3K AKT Signaling in Cancer	(FDR=0.502)
  Toll Like Receptor 9 (TLR9) Cascade	(FDR=0.502)
  Mitotic Prophase	(FDR=0.502)
  PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	(FDR=0.502)
  Regulation of Endogenous Retroelements	(FDR=0.502)
  Interleukin-4 and Interleukin-13 Signaling	(FDR=0.503)
  MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	(FDR=0.508)
  Toll Like Receptor TLR6 TLR2 Cascade	(FDR=0.508)
  Transport of Small Molecules	(FDR=0.508)
  SARS-CoV-2 Infection	(FDR=0.508)
  MAPK Family Signaling Cascades	(FDR=0.508)
  Negative Regulation of the PI3K AKT Network	(FDR=0.508)
  Toll Like Receptor 2 (TLR2) Cascade	(FDR=0.508)
  Toll Like Receptor TLR1 TLR2 Cascade	(FDR=0.508)
  Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	(FDR=0.525)
  MHC Class II Antigen Presentation	(FDR=0.53)
  Glycosaminoglycan Metabolism	(FDR=0.531)
  Platelet Degranulation	(FDR=0.532)
  Class A 1 (Rhodopsin-like Receptors)	(FDR=0.532)
  Cardiac Conduction	(FDR=0.534)
  Respiratory Syncytial Virus Infection Pathway	(FDR=0.541)
  Beta-catenin Independent WNT Signaling	(FDR=0.542)
  Interleukin-1 Family Signaling	(FDR=0.558)
  Diseases of Glycosylation	(FDR=0.573)
  Toll Like Receptor 4 (TLR4) Cascade	(FDR=0.576)
  Class I MHC Mediated Antigen Processing & Presentation	(FDR=0.589)
  Metabolism of Steroids	(FDR=0.591)
  Antiviral Mechanism by IFN-stimulated Genes	(FDR=0.597)
  Signaling by TGFB Family Members	(FDR=0.603)
  Cellular Senescence	(FDR=0.616)
  Membrane Trafficking	(FDR=0.627)
  Toll-like Receptor Cascades	(FDR=0.628)
  RAC1 GTPase Cycle	(FDR=0.65)
  Ub-specific Processing Proteases	(FDR=0.661)
  Peptide Ligand-Binding Receptors	(FDR=0.673)
  Metabolism of Vitamins and Cofactors	(FDR=0.673)
  Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	(FDR=0.683)
  Signaling by Interleukins	(FDR=0.683)
  Signaling by NOTCH	(FDR=0.687)
  Signaling by ROBO Receptors	(FDR=0.687)
  Phospholipid Metabolism	(FDR=0.687)
  Signaling by GPCR	(FDR=0.687)
  GPCR Ligand Binding	(FDR=0.692)
  SARS-CoV-2-host Interactions	(FDR=0.695)
  Immune System	(FDR=0.697)
  Generic Transcription Pathway	(FDR=0.715)
  Neddylation	(FDR=0.717)
  SARS-CoV Infections	(FDR=0.718)
  Vesicle-mediated Transport	(FDR=0.718)
  Metabolism of Lipids	(FDR=0.722)
  SLC-mediated Transmembrane Transport	(FDR=0.732)
  Cytokine Signaling in Immune System	(FDR=0.734)
  Diseases of Metabolism	(FDR=0.751)
  Deubiquitination	(FDR=0.754)
  Signaling by Nuclear Receptors	(FDR=0.755)
  Interferon Signaling	(FDR=0.766)
  Metabolism of Carbohydrates	(FDR=0.777)
  RNA Polymerase II Transcription	(FDR=0.778)
  Gene Expression (Transcription)	(FDR=0.778)
  Antigen Processing Ubiquitination & Proteasome Degradation	(FDR=0.778)
  G Alpha (I) Signalling Events	(FDR=0.799)
  Metabolism	(FDR=0.807)
  GPCR Downstream Signalling	(FDR=0.814)
  Sensory Perception	(FDR=0.817)
  Post-translational Protein Modification	(FDR=0.818)
  Metabolism of Amino Acids and Derivatives	(FDR=0.83)
  M Phase	(FDR=0.84)
  Cellular Responses to Stress	(FDR=0.897)
  Neutrophil Degranulation	(FDR=0.909)
  Cell Cycle, Mitotic	(FDR=0.925)
  Metabolism of Proteins	(FDR=0.927)
  Cellular Responses to Stimuli	(FDR=0.927)
  Cell Cycle	(FDR=0.959)
  Viral Infection Pathways	(FDR=0.959)
  Disease	(FDR=0.972)
  Innate Immune System	(FDR=0.972)
  Metabolism of RNA	(FDR=0.972)
  Infectious Disease	(FDR=0.983)

==========================================================================================
H1ESC small vs HFFC6 large   (95 genes, 282 reactome terms)
==========================================================================================
  Cell-cell Junction Organization	(FDR=0.4)
  Cell Junction Organization	(FDR=0.4)
  L1CAM Interactions	(FDR=0.4)
  Serotonin and Melatonin Biosynthesis	(FDR=0.4)
  Sodium-coupled Sulphate, Di- and Tri-Carboxylate Transporters	(FDR=0.4)
  IRS Activation	(FDR=0.4)
  Defective LFNG Causes SCDO3	(FDR=0.4)
  Neurexins and Neuroligins	(FDR=0.4)
  Diseases of Glycosylation	(FDR=0.4)
  Pre-NOTCH Processing in the Endoplasmic Reticulum	(FDR=0.4)
  Signaling by ERBB4	(FDR=0.4)
  Epithelial-Mesenchymal Transition (EMT) During Gastrulation	(FDR=0.4)
  CREB Phosphorylation	(FDR=0.4)
  NCAM Signaling for Neurite Out-Growth	(FDR=0.4)
  Cell-Cell Communication	(FDR=0.4)
  PIP3 Activates AKT Signaling	(FDR=0.4)
  Noncanonical Activation of NOTCH3	(FDR=0.4)
  Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA	(FDR=0.4)
  Defective CHST6 Causes MCDC1	(FDR=0.4)
  Diseases Associated With O-glycosylation of Proteins	(FDR=0.4)
  Sperm Motility And Taxes	(FDR=0.4)
  RHO GTPases Activate Rhotekin and Rhophilins	(FDR=0.4)
  Signal Attenuation	(FDR=0.4)
  PI3K Events in ERBB4 Signaling	(FDR=0.4)
  InlA-mediated Entry of Listeria Monocytogenes Into Host Cells	(FDR=0.4)
  Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	(FDR=0.4)
  Apoptotic Cleavage of Cell Adhesion Proteins	(FDR=0.4)
  Intracellular Signaling by Second Messengers	(FDR=0.4)
  Synthesis of PE	(FDR=0.4)
  Telomere C-strand Synthesis Initiation	(FDR=0.4)
  ERBB2 Activates PTK6 Signaling	(FDR=0.4)
  Protein-protein Interactions at Synapses	(FDR=0.4)
  SHC1 Events in ERBB4 Signaling	(FDR=0.4)
  Glutamate and Glutamine Metabolism	(FDR=0.4)
  ERBB2 Regulates Cell Motility	(FDR=0.4)
  SUMOylation of DNA Methylation Proteins	(FDR=0.4)
  GRB2 Events in ERBB2 Signaling	(FDR=0.4)
  PI3K Events in ERBB2 Signaling	(FDR=0.4)
  Removal of the Flap Intermediate From the C-strand	(FDR=0.4)
  Adaptive Immune System	(FDR=0.4)
  Formation of Definitive Endoderm	(FDR=0.4)
  Pre-NOTCH Processing in Golgi	(FDR=0.4)
  Lewis Blood Group Biosynthesis	(FDR=0.4)
  Metabolism of Amine-Derived Hormones	(FDR=0.4)
  Sphingolipid Metabolism	(FDR=0.4)
  Glycosphingolipid Biosynthesis	(FDR=0.4)
  Processive Synthesis on the C-strand of the Telomere	(FDR=0.4)
  Signaling by Receptor Tyrosine Kinases	(FDR=0.4)
  Generic Transcription Pathway	(FDR=0.4)
  PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	(FDR=0.4)
  Regulation of Endogenous Retroelements	(FDR=0.4)
  Formation of the Ureteric Bud	(FDR=0.4)
  CD209 (DC-SIGN) Signaling	(FDR=0.4)
  Inactivation of APC C via Direct Inhibition of the APC C Complex	(FDR=0.4)
  Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	(FDR=0.4)
  Signal Transduction	(FDR=0.4)
  NPAS4 Regulates Expression of Target Genes	(FDR=0.4)
  SHC1 Events in ERBB2 Signaling	(FDR=0.4)
  Signaling by ERBB2 TMD JMD Mutants	(FDR=0.4)
  Blood Group Systems Biosynthesis	(FDR=0.4)
  Listeria Monocytogenes Entry Into Host Cells	(FDR=0.4)
  ERK MAPK Targets	(FDR=0.4)
  Negative Regulation of the PI3K AKT Network	(FDR=0.4)
  Telomere Extension By Telomerase	(FDR=0.4)
  NOTCH3 Activation and Transmission of Signal to the Nucleus	(FDR=0.4)
  NOTCH3 Intracellular Domain Regulates Transcription	(FDR=0.4)
  Signaling by ERBB2 KD Mutants	(FDR=0.4)
  MHC Class II Antigen Presentation	(FDR=0.4)
  Reproduction	(FDR=0.4)
  Diseases of Metabolism	(FDR=0.4)
  APC-Cdc20 Mediated Degradation of Nek2A	(FDR=0.4)
  Fertilization	(FDR=0.4)
  Signaling by ERBB2 in Cancer	(FDR=0.4)
  Polymerase Switching on the C-strand of the Telomere	(FDR=0.4)
  Notch-HLH Transcription Pathway	(FDR=0.4)
  Synthesis of PC	(FDR=0.4)
  Keratan Sulfate Biosynthesis	(FDR=0.4)
  Downregulation of ERBB2 Signaling	(FDR=0.4)
  Insulin Receptor Recycling	(FDR=0.4)
  Laminin Interactions	(FDR=0.4)
  MET Activates PTK2 Signaling	(FDR=0.4)
  Interaction Between L1 and Ankyrins	(FDR=0.4)
  RHO GTPases Activate IQGAPs	(FDR=0.4)
  Tight Junction Interactions	(FDR=0.4)
  MAPK Targets Nuclear Events Mediated by MAP Kinases	(FDR=0.4)
  Nuclear Signaling by ERBB4	(FDR=0.4)
  Packaging Of Telomere Ends	(FDR=0.4)
  PTEN Regulation	(FDR=0.4)
  RNA Polymerase II Transcription	(FDR=0.4)
  RHO GTPase Effectors	(FDR=0.4)
  Synthesis of Bile Acids and Bile Salts	(FDR=0.4)
  RHOA GTPase Cycle	(FDR=0.4)
  Antigen Processing Ubiquitination & Proteasome Degradation	(FDR=0.4)
  Telomere C-strand (Lagging Strand) Synthesis	(FDR=0.4)
  Transcriptional Regulation by E2F6	(FDR=0.4)
  Transcriptional Regulation by NPAS4	(FDR=0.4)
  Cleavage of the Damaged Purine	(FDR=0.4)
  Keratan Sulfate Keratin Metabolism	(FDR=0.4)
  Recognition and Association of DNA Glycosylase With Site Containing an Affected Purine	(FDR=0.4)
  Depurination	(FDR=0.4)
  Sphingolipid De Novo Biosynthesis	(FDR=0.4)
  RHOV GTPase Cycle	(FDR=0.4)
  RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	(FDR=0.4)
  Apoptotic Cleavage of Cellular Proteins	(FDR=0.4)
  Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	(FDR=0.4)
  Defective B3GALTL Causes PpS	(FDR=0.4)
  MAPK Family Signaling Cascades	(FDR=0.4)
  O-glycosylation of TSR Domain-Containing Proteins	(FDR=0.4)
  Cellular Senescence	(FDR=0.4)
  Cleavage of the Damaged Pyrimidine	(FDR=0.4)
  Recognition and Association of DNA Glycosylase With Site Containing an Affected Pyrimidine	(FDR=0.4)
  Depyrimidination	(FDR=0.4)
  MET Promotes Cell Motility	(FDR=0.4)
  Diseases Associated With Glycosaminoglycan Metabolism	(FDR=0.4)
  Signaling by Rho GTPases	(FDR=0.4)
  Base-Excision Repair, AP Site Formation	(FDR=0.408)
  Vasopressin Regulates Renal Water Homeostasis via Aquaporins	(FDR=0.408)
  SUMOylation of Transcription Cofactors	(FDR=0.41)
  Bile Acid and Bile Salt Metabolism	(FDR=0.41)
  Signaling by Rho GTPases, Miro GTPases and RHOBTB3	(FDR=0.41)
  Kidney Development	(FDR=0.42)
  SUMOylation of RNA Binding Proteins	(FDR=0.421)
  Inhibition of DNA Recombination at Telomere	(FDR=0.421)
  Recycling Pathway of L1	(FDR=0.425)
  Signaling by NOTCH3	(FDR=0.43)
  Signaling by ERBB2	(FDR=0.433)
  Extension of Telomeres	(FDR=0.433)
  Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	(FDR=0.433)
  Metabolism of Amino Acids and Derivatives	(FDR=0.433)
  Apoptotic Execution Phase	(FDR=0.433)
  Aquaporin-mediated Transport	(FDR=0.433)
  Insulin Receptor Signalling Cascade	(FDR=0.435)
  Ion Homeostasis	(FDR=0.435)
  Signaling by Non-Receptor Tyrosine Kinases	(FDR=0.435)
  Signaling by PTK6	(FDR=0.435)
  Regulation of PTEN Stability and Activity	(FDR=0.435)
  Class I MHC Mediated Antigen Processing & Presentation	(FDR=0.435)
  SUMOylation of Chromatin Organization Proteins	(FDR=0.435)
  Glycosphingolipid Metabolism	(FDR=0.435)
  Adherens Junctions Interactions	(FDR=0.435)
  Non-integrin membrane-ECM Interactions	(FDR=0.435)
  Meiotic Synapsis	(FDR=0.435)
  GABA Receptor Activation	(FDR=0.435)
  Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	(FDR=0.435)
  DNA Damage Telomere Stress Induced Senescence	(FDR=0.435)
  Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	(FDR=0.435)
  APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	(FDR=0.435)
  Nuclear Events (Kinase and Transcription Factor Activation)	(FDR=0.435)
  DNA Double Strand Break Response	(FDR=0.435)
  Regulation of PTEN Gene Transcription	(FDR=0.435)
  APC C Cdc20 Mediated Degradation of Mitotic Proteins	(FDR=0.442)
  MAP Kinase Activation	(FDR=0.442)
  Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	(FDR=0.445)
  RAB Geranylgeranylation	(FDR=0.448)
  Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	(FDR=0.453)
  Regulation of APC C Activators Between G1 S and Early Anaphase	(FDR=0.46)
  Gene Expression (Transcription)	(FDR=0.462)
  Neuronal System	(FDR=0.463)
  RHOB GTPase Cycle	(FDR=0.463)
  Base Excision Repair	(FDR=0.465)
  Neddylation	(FDR=0.465)
  Interleukin-17 Signaling	(FDR=0.465)
  Pre-NOTCH Transcription and Translation	(FDR=0.468)
  APC C-mediated Degradation of Cell Cycle Proteins	(FDR=0.473)
  Regulation of Mitotic Cell Cycle	(FDR=0.473)
  ECM Proteoglycans	(FDR=0.475)
  SUMOylation of DNA Damage Response and Repair Proteins	(FDR=0.478)
  Signaling by MET	(FDR=0.485)
  MAPK6 MAPK4 Signaling	(FDR=0.487)
  Signaling by Insulin Receptor	(FDR=0.495)
  Constitutive Signaling by Aberrant PI3K in Cancer	(FDR=0.497)
  Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds	(FDR=0.498)
  RHO GTPase Cycle	(FDR=0.498)
  Integrin Cell Surface Interactions	(FDR=0.498)
  RAF MAP Kinase Cascade	(FDR=0.508)
  Pre-NOTCH Expression and Processing	(FDR=0.508)
  Meiosis	(FDR=0.508)
  Chaperonin-mediated Protein Folding	(FDR=0.513)
  MAPK1 MAPK3 Signaling	(FDR=0.513)
  Telomere Maintenance	(FDR=0.514)
  Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal	(FDR=0.514)
  Amplification of Signal From the Kinetochores	(FDR=0.514)
  Oxidative Stress Induced Senescence	(FDR=0.514)
  Protein Folding	(FDR=0.52)
  MyD88 Cascade Initiated on Plasma Membrane	(FDR=0.52)
  Toll Like Receptor 10 (TLR10) Cascade	(FDR=0.52)
  Toll Like Receptor 5 (TLR5) Cascade	(FDR=0.52)
  COPI-mediated Anterograde Transport	(FDR=0.527)
  Metabolism of Carbohydrates	(FDR=0.527)
  TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	(FDR=0.527)
  Epigenetic Regulation of Gene Expression	(FDR=0.527)
  MyD88 Dependent Cascade Initiated on Endosome	(FDR=0.528)
  Toll Like Receptor 3 (TLR3) Cascade	(FDR=0.531)
  Stimuli-sensing Channels	(FDR=0.531)
  Post-translational Protein Phosphorylation	(FDR=0.531)
  Toll Like Receptor 7 8 (TLR7 8) Cascade	(FDR=0.531)
  Extracellular Matrix Organization	(FDR=0.531)
  MyD88-independent TLR4 Cascade	(FDR=0.531)
  PI3K AKT Signaling in Cancer	(FDR=0.531)
  TRIF (TICAM1)-mediated TLR4 Signaling	(FDR=0.531)
  Toll Like Receptor 9 (TLR9) Cascade	(FDR=0.531)
  Mitotic Spindle Checkpoint	(FDR=0.532)
  O-linked Glycosylation	(FDR=0.534)
  DNA Repair	(FDR=0.534)
  MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	(FDR=0.534)
  Signaling by NTRK1 (TRKA)	(FDR=0.534)
